"order_id","product_id","sale_n"
"R_0027804","PD_186",5
"R_0034843","PD_200",11
"R_0025842","PD_084",8
"R_0000363","PD_200",7
"R_0034501","PD_200",7
"R_0015213","PD_218",1
"R_0011991","PD_135",1
"R_0005482","PD_269",8
"R_0006508","PD_090",10
"R_0023216","PD_259",11
"R_0014007","PD_091",11
"R_0017760","PD_084",8
"R_0027474","PD_087",2
"R_0029350","PD_093",3
"R_0003196","PD_134",10
"R_0029862","PD_093",4
"R_0021357","PD_002",6
"R_0027544","PD_078",6
"R_0000804","PD_125",3
"R_0039398","PD_094",3
"R_0022781","PD_216",1
"R_0036058","PD_091",10
"R_0019562","PD_184",10
"R_0000134","PD_268",10
"R_0006390","PD_077",3
"R_0038324","PD_268",8
"R_0029196","PD_255",10
"R_0023746","PD_184",1
"R_0027061","PD_084",10
"R_0010370","PD_256",2
"R_0038333","PD_091",1
"R_0022866","PD_198",5
"R_0035753","PD_256",3
"R_0033978","PD_186",11
"R_0022630","PD_134",11
"R_0001210","PD_216",8
"R_0014482","PD_215",1
"R_0001927","PD_077",1
"R_0029313","PD_078",10
"R_0010306","PD_091",6
"R_0038852","PD_093",3
"R_0007390","PD_118",3
"R_0027072","PD_268",1
"R_0030339","PD_111",11
"R_0014055","PD_262",9
"R_0043474","PD_091",8
"R_0019695","PD_200",3
"R_0030224","PD_183",1
"R_0031571","PD_093",9
"R_0035439","PD_187",1
"R_0041207","PD_094",9
"R_0013752","PD_118",10
"R_0004405","PD_114",3
"R_0005364","PD_090",9
"R_0000856","PD_090",2
"R_0018798","PD_115",2
"R_0015881","PD_108",8
"R_0010756","PD_118",1
"R_0025485","PD_187",9
"R_0021201","PD_115",1
"R_0019635","PD_217",1
"R_0025297","PD_088",5
"R_0021233","PD_174",3
"R_0021195","PD_109",3
"R_0008785","PD_111",8
"R_0010570","PD_112",8
"R_0037458","PD_268",5
"R_0042460","PD_085",9
"R_0033470","PD_259",3
"R_0028633","PD_173",2
"R_0000872","PD_087",1
"R_0024661","PD_087",1
"R_0009284","PD_258",9
"R_0044068","PD_197",9
"R_0005107","PD_084",6
"R_0013326","PD_258",10
"R_0013333","PD_135",6
"R_0040713","PD_186",9
"R_0040497","PD_088",1
"R_0024306","PD_093",10
"R_0025548","PD_087",10
"R_0044075","PD_117",11
"R_0022562","PD_112",10
"R_0016486","PD_218",11
"R_0032305","PD_217",1
"R_0009531","PD_201",11
"R_0030398","PD_183",5
"R_0028656","PD_124",1
"R_0026627","PD_198",10
"R_0018331","PD_091",1
"R_0004925","PD_093",8
"R_0022232","PD_090",3
"R_0030910","PD_269",1
"R_0043667","PD_197",8
"R_0015544","PD_215",11
"R_0023433","PD_117",3
"R_0040431","PD_262",9
"R_0003112","PD_187",1
"R_0005982","PD_078",2
"R_0043739","PD_118",9
"R_0029008","PD_085",5
"R_0018906","PD_258",1
"R_0028009","PD_117",7
"R_0001760","PD_109",11
"R_0019586","PD_200",8
"R_0027999","PD_225",10
"R_0041922","PD_174",8
"R_0009707","PD_078",9
"R_0007786","PD_002",9
"R_0016322","PD_215",6
"R_0018578","PD_258",6
"R_0038810","PD_094",10
"R_0015054","PD_258",3
"R_0012151","PD_224",2
"R_0033785","PD_002",2
"R_0035726","PD_198",9
"R_0032423","PD_268",5
"R_0026968","PD_084",2
"R_0044780","PD_258",6
"R_0030440","PD_186",8
"R_0019016","PD_135",1
"R_0022051","PD_186",3
"R_0042457","PD_200",6
"R_0022575","PD_124",7
"R_0015287","PD_109",1
"R_0030409","PD_258",9
"R_0016249","PD_187",6
"R_0029312","PD_184",5
"R_0026026","PD_124",10
"R_0031834","PD_225",6
"R_0023844","PD_094",2
"R_0003798","PD_186",1
"R_0009598","PD_090",1
"R_0006428","PD_090",1
"R_0039743","PD_225",3
"R_0002207","PD_201",10
"R_0021652","PD_115",10
"R_0028693","PD_174",10
"R_0015575","PD_216",2
"R_0033245","PD_085",9
"R_0042073","PD_218",10
"R_0028062","PD_216",4
"R_0043142","PD_218",2
"R_0029919","PD_111",6
"R_0029063","PD_124",5
"R_0027890","PD_183",3
"R_0039206","PD_217",5
"R_0007270","PD_003",4
"R_0013031","PD_261",10
"R_0020363","PD_224",11
"R_0004515","PD_093",9
"R_0018662","PD_085",10
"R_0031894","PD_186",7
"R_0028390","PD_262",11
"R_0006389","PD_269",6
"R_0011415","PD_258",11
"R_0039300","PD_135",8
"R_0033008","PD_093",1
"R_0010317","PD_201",9
"R_0009651","PD_186",1
"R_0031184","PD_217",9
"R_0011379","PD_090",1
"R_0018433","PD_183",7
"R_0030303","PD_093",5
"R_0042456","PD_200",4
"R_0005076","PD_087",5
"R_0000735","PD_216",9
"R_0023855","PD_215",9
"R_0020591","PD_216",1
"R_0002028","PD_259",10
"R_0029018","PD_108",11
"R_0043249","PD_201",7
"R_0014270","PD_117",10
"R_0023362","PD_109",2
"R_0036509","PD_224",2
"R_0022324","PD_262",10
"R_0016854","PD_085",10
"R_0006880","PD_090",9
"R_0002533","PD_255",6
"R_0022160","PD_187",7
"R_0011051","PD_124",7
"R_0032339","PD_091",3
"R_0025178","PD_108",7
"R_0034372","PD_108",5
"R_0034291","PD_186",11
"R_0035626","PD_002",1
"R_0036658","PD_201",1
"R_0011464","PD_087",1
"R_0005793","PD_183",1
"R_0007029","PD_090",1
"R_0020475","PD_087",3
"R_0017398","PD_224",2
"R_0003540","PD_002",1
"R_0005118","PD_262",3
"R_0040357","PD_115",5
"R_0041588","PD_183",5
"R_0019140","PD_087",9
"R_0038583","PD_115",4
"R_0017646","PD_174",11
"R_0004709","PD_090",1
"R_0016954","PD_078",10
"R_0036600","PD_088",11
"R_0015714","PD_111",8
"R_0002256","PD_173",9
"R_0029863","PD_117",8
"R_0021577","PD_268",1
"R_0024023","PD_225",1
"R_0007842","PD_090",2
"R_0012686","PD_269",10
"R_0038422","PD_174",1
"R_0019768","PD_262",1
"R_0026551","PD_084",5
"R_0008073","PD_093",1
"R_0026151","PD_215",3
"R_0015831","PD_187",10
"R_0014614","PD_085",1
"R_0001966","PD_255",11
"R_0002342","PD_090",3
"R_0040477","PD_218",10
"R_0044178","PD_087",2
"R_0017678","PD_224",11
"R_0017536","PD_088",1
"R_0007532","PD_115",2
"R_0030447","PD_134",11
"R_0009725","PD_217",10
"R_0040335","PD_217",7
"R_0010517","PD_114",10
"R_0005430","PD_125",2
"R_0043512","PD_187",3
"R_0036685","PD_002",4
"R_0028284","PD_088",8
"R_0001486","PD_108",3
"R_0014353","PD_117",2
"R_0029228","PD_259",1
"R_0004492","PD_184",1
"R_0022815","PD_201",10
"R_0025764","PD_225",5
"R_0015911","PD_216",1
"R_0004185","PD_109",9
"R_0018428","PD_118",1
"R_0015841","PD_002",11
"R_0042179","PD_078",9
"R_0001589","PD_173",7
"R_0029165","PD_173",1
"R_0011188","PD_109",6
"R_0040128","PD_118",2
"R_0002580","PD_124",10
"R_0038317","PD_217",11
"R_0004043","PD_197",1
"R_0023151","PD_261",2
"R_0028036","PD_077",1
"R_0003163","PD_088",1
"R_0021251","PD_218",1
"R_0015930","PD_135",5
"R_0016700","PD_114",1
"R_0021026","PD_115",6
"R_0042564","PD_184",1
"R_0013621","PD_114",9
"R_0027567","PD_216",1
"R_0035429","PD_174",8
"R_0026538","PD_173",4
"R_0005323","PD_184",11
"R_0017935","PD_174",9
"R_0024459","PD_093",9
"R_0042060","PD_217",1
"R_0029318","PD_085",6
"R_0014576","PD_085",6
"R_0040836","PD_197",9
"R_0038404","PD_225",3
"R_0014023","PD_087",1
"R_0008596","PD_224",10
"R_0017989","PD_224",7
"R_0004666","PD_108",3
"R_0016186","PD_259",11
"R_0001430","PD_093",3
"R_0031161","PD_109",3
"R_0017738","PD_090",6
"R_0038142","PD_125",10
"R_0010695","PD_259",11
"R_0026668","PD_198",3
"R_0015926","PD_125",10
"R_0002787","PD_173",2
"R_0027389","PD_215",1
"R_0028812","PD_134",6
"R_0026722","PD_094",9
"R_0033564","PD_088",9
"R_0011674","PD_201",10
"R_0033269","PD_124",9
"R_0032024","PD_115",9
"R_0037434","PD_186",5
"R_0021915","PD_094",8
"R_0017544","PD_111",10
"R_0004532","PD_200",3
"R_0022932","PD_217",10
"R_0038464","PD_108",1
"R_0032540","PD_258",11
"R_0007064","PD_259",4
"R_0001196","PD_088",9
"R_0024273","PD_217",1
"R_0007751","PD_091",8
"R_0035565","PD_225",6
"R_0003396","PD_255",3
"R_0038318","PD_084",1
"R_0039966","PD_201",6
"R_0019596","PD_134",9
"R_0003427","PD_108",11
"R_0032742","PD_111",9
"R_0028662","PD_125",11
"R_0027277","PD_124",3
"R_0038341","PD_094",1
"R_0024894","PD_183",3
"R_0024961","PD_225",9
"R_0037660","PD_215",10
"R_0025255","PD_217",1
"R_0014605","PD_269",1
"R_0014032","PD_174",6
"R_0003245","PD_112",5
"R_0042655","PD_201",10
"R_0037673","PD_262",10
"R_0000202","PD_002",2
"R_0023270","PD_187",4
"R_0009209","PD_087",9
"R_0020248","PD_269",7
"R_0036034","PD_114",5
"R_0031545","PD_125",1
"R_0022141","PD_261",1
"R_0022323","PD_184",7
"R_0033326","PD_261",10
"R_0044140","PD_216",9
"R_0022332","PD_262",3
"R_0044863","PD_088",11
"R_0012825","PD_117",1
"R_0032605","PD_114",6
"R_0043530","PD_117",11
"R_0033610","PD_077",5
"R_0036369","PD_088",9
"R_0044650","PD_111",6
"R_0025952","PD_197",8
"R_0042864","PD_117",10
"R_0017838","PD_111",11
"R_0044406","PD_225",1
"R_0027301","PD_261",1
"R_0011950","PD_117",9
"R_0000533","PD_256",10
"R_0030586","PD_003",5
"R_0037519","PD_225",1
"R_0012739","PD_125",9
"R_0040361","PD_218",1
"R_0039513","PD_198",2
"R_0025800","PD_218",6
"R_0010828","PD_269",1
"R_0020014","PD_124",6
"R_0042348","PD_111",9
"R_0003336","PD_115",5
"R_0034505","PD_118",2
"R_0024370","PD_094",11
"R_0015365","PD_215",3
"R_0016837","PD_201",7
"R_0029217","PD_218",2
"R_0005367","PD_183",5
"R_0001605","PD_135",1
"R_0018503","PD_183",9
"R_0028210","PD_198",6
"R_0015795","PD_003",4
"R_0021346","PD_215",11
"R_0024326","PD_268",9
"R_0002955","PD_134",6
"R_0009693","PD_111",6
"R_0004655","PD_262",6
"R_0000706","PD_183",5
"R_0041060","PD_217",1
"R_0015268","PD_134",1
"R_0009572","PD_112",1
"R_0031510","PD_184",10
"R_0009944","PD_215",1
"R_0005194","PD_198",6
"R_0002982","PD_109",2
"R_0011785","PD_268",11
"R_0039271","PD_186",5
"R_0022255","PD_088",10
"R_0007814","PD_259",1
"R_0009566","PD_200",1
"R_0016011","PD_134",9
"R_0003507","PD_224",5
"R_0014473","PD_225",5
"R_0030964","PD_077",3
"R_0025534","PD_003",8
"R_0023063","PD_090",10
"R_0011023","PD_201",9
"R_0029409","PD_174",10
"R_0044735","PD_084",10
"R_0014983","PD_173",3
"R_0011178","PD_003",1
"R_0012273","PD_224",10
"R_0007012","PD_216",6
"R_0025863","PD_215",10
"R_0021663","PD_111",10
"R_0036347","PD_112",10
"R_0009485","PD_261",5
"R_0001806","PD_183",9
"R_0002700","PD_125",11
"R_0012243","PD_218",1
"R_0034935","PD_269",3
"R_0044149","PD_124",2
"R_0020159","PD_111",7
"R_0006160","PD_256",11
"R_0044357","PD_114",9
"R_0030216","PD_255",10
"R_0027779","PD_200",5
"R_0030436","PD_085",1
"R_0033921","PD_198",1
"R_0030076","PD_077",3
"R_0003915","PD_117",8
"R_0036308","PD_201",1
"R_0041336","PD_216",9
"R_0020052","PD_183",1
"R_0014372","PD_217",1
"R_0039750","PD_077",1
"R_0027738","PD_090",5
"R_0007767","PD_216",6
"R_0005249","PD_124",9
"R_0012757","PD_002",3
"R_0027501","PD_091",3
"R_0021841","PD_187",6
"R_0026825","PD_124",6
"R_0010677","PD_186",2
"R_0035977","PD_114",9
"R_0015071","PD_184",10
"R_0041960","PD_256",6
"R_0040819","PD_174",3
"R_0032177","PD_135",5
"R_0005147","PD_078",2
"R_0036054","PD_090",9
"R_0001202","PD_268",6
"R_0029644","PD_255",1
"R_0037763","PD_078",8
"R_0001592","PD_117",1
"R_0029511","PD_200",6
"R_0002887","PD_198",2
"R_0033233","PD_003",10
"R_0011755","PD_125",5
"R_0021644","PD_258",1
"R_0004183","PD_109",8
"R_0008563","PD_090",5
"R_0007576","PD_198",1
"R_0034554","PD_200",9
"R_0008278","PD_200",9
"R_0021725","PD_174",7
"R_0038730","PD_269",2
"R_0036886","PD_125",3
"R_0013882","PD_118",1
"R_0033865","PD_114",8
"R_0001285","PD_256",3
"R_0015607","PD_183",6
"R_0018061","PD_114",9
"R_0013757","PD_093",10
"R_0010297","PD_259",3
"R_0039687","PD_112",2
"R_0005549","PD_112",10
"R_0036255","PD_090",10
"R_0013508","PD_090",5
"R_0029896","PD_262",10
"R_0010083","PD_134",5
"R_0003088","PD_259",3
"R_0008795","PD_224",9
"R_0026015","PD_186",7
"R_0009075","PD_091",5
"R_0017319","PD_269",9
"R_0010369","PD_200",4
"R_0025065","PD_173",5
"R_0043246","PD_078",7
"R_0017226","PD_118",6
"R_0009367","PD_173",10
"R_0013175","PD_114",3
"R_0005778","PD_090",1
"R_0028278","PD_197",5
"R_0039805","PD_135",1
"R_0008136","PD_085",6
"R_0015951","PD_200",7
"R_0002695","PD_173",10
"R_0038489","PD_077",9
"R_0041022","PD_111",1
"R_0035388","PD_268",1
"R_0027123","PD_269",8
"R_0002516","PD_269",9
"R_0008224","PD_216",2
"R_0003505","PD_174",1
"R_0044063","PD_268",9
"R_0005952","PD_198",3
"R_0036021","PD_218",5
"R_0008044","PD_201",8
"R_0034353","PD_135",1
"R_0000605","PD_115",9
"R_0018541","PD_090",5
"R_0013448","PD_218",3
"R_0022221","PD_216",5
"R_0011390","PD_259",6
"R_0002733","PD_084",11
"R_0008238","PD_200",1
"R_0001393","PD_215",1
"R_0029129","PD_200",3
"R_0011625","PD_200",1
"R_0003800","PD_112",10
"R_0043432","PD_201",8
"R_0028865","PD_256",2
"R_0038080","PD_114",10
"R_0007384","PD_255",11
"R_0012632","PD_109",6
"R_0035074","PD_108",2
"R_0041220","PD_200",11
"R_0040143","PD_215",9
"R_0023792","PD_094",1
"R_0008517","PD_088",12
"R_0035507","PD_262",9
"R_0039999","PD_088",3
"R_0043939","PD_198",7
"R_0028863","PD_224",2
"R_0016138","PD_094",2
"R_0009384","PD_269",9
"R_0025063","PD_225",3
"R_0014031","PD_255",8
"R_0035379","PD_259",1
"R_0038126","PD_258",1
"R_0015821","PD_174",1
"R_0026741","PD_085",1
"R_0017566","PD_109",12
"R_0036393","PD_078",5
"R_0008675","PD_201",11
"R_0021420","PD_225",3
"R_0014064","PD_115",7
"R_0039908","PD_218",10
"R_0032089","PD_187",8
"R_0032986","PD_217",3
"R_0037783","PD_077",1
"R_0003541","PD_217",3
"R_0006572","PD_215",5
"R_0026835","PD_109",2
"R_0025057","PD_118",10
"R_0031576","PD_261",6
"R_0035192","PD_087",3
"R_0042186","PD_124",8
"R_0012470","PD_002",6
"R_0021340","PD_184",2
"R_0039395","PD_093",5
"R_0024568","PD_117",1
"R_0035586","PD_269",6
"R_0041592","PD_124",1
"R_0041764","PD_085",2
"R_0041648","PD_085",3
"R_0038466","PD_258",1
"R_0032601","PD_197",9
"R_0033455","PD_184",8
"R_0037832","PD_125",1
"R_0009326","PD_108",8
"R_0011452","PD_218",2
"R_0032032","PD_268",1
"R_0016618","PD_077",1
"R_0044564","PD_269",10
"R_0011864","PD_091",1
"R_0009458","PD_255",1
"R_0004872","PD_088",3
"R_0014862","PD_002",11
"R_0044134","PD_200",9
"R_0024930","PD_259",5
"R_0006537","PD_109",10
"R_0022078","PD_094",2
"R_0028169","PD_215",1
"R_0007539","PD_215",4
"R_0030105","PD_115",5
"R_0006192","PD_003",1
"R_0000046","PD_255",5
"R_0041321","PD_255",2
"R_0010356","PD_111",9
"R_0025759","PD_198",9
"R_0041853","PD_115",1
"R_0040653","PD_217",1
"R_0005857","PD_258",11
"R_0013309","PD_259",1
"R_0034952","PD_173",1
"R_0005388","PD_216",5
"R_0026269","PD_258",3
"R_0034838","PD_261",6
"R_0000085","PD_198",2
"R_0029177","PD_085",11
"R_0016666","PD_114",1
"R_0044896","PD_002",2
"R_0034886","PD_078",9
"R_0008106","PD_125",1
"R_0031210","PD_197",1
"R_0010377","PD_111",7
"R_0011834","PD_134",7
"R_0008484","PD_186",1
"R_0021797","PD_215",11
"R_0007814","PD_224",2
"R_0033273","PD_114",8
"R_0008651","PD_200",10
"R_0038237","PD_262",1
"R_0011312","PD_114",10
"R_0040851","PD_216",1
"R_0026490","PD_225",3
"R_0037429","PD_215",2
"R_0009135","PD_112",9
"R_0034775","PD_215",11
"R_0034632","PD_135",10
"R_0029627","PD_225",2
"R_0023552","PD_109",11
"R_0023100","PD_118",5
"R_0000843","PD_197",9
"R_0022514","PD_108",1
"R_0016001","PD_114",1
"R_0029703","PD_197",1
"R_0022351","PD_173",11
"R_0002285","PD_200",2
"R_0023451","PD_109",2
"R_0035763","PD_261",5
"R_0019277","PD_091",6
"R_0028795","PD_124",9
"R_0004916","PD_197",10
"R_0035063","PD_117",2
"R_0035488","PD_201",9
"R_0032776","PD_117",3
"R_0023577","PD_125",1
"R_0024599","PD_225",8
"R_0024638","PD_124",4
"R_0003791","PD_117",1
"R_0031260","PD_215",1
"R_0042214","PD_094",10
"R_0015986","PD_215",10
"R_0036834","PD_217",2
"R_0000605","PD_269",11
"R_0011946","PD_215",1
"R_0042175","PD_090",1
"R_0035580","PD_078",5
"R_0042718","PD_077",9
"R_0000753","PD_085",10
"R_0032390","PD_216",2
"R_0013992","PD_201",10
"R_0018983","PD_201",2
"R_0022389","PD_200",1
"R_0034883","PD_259",8
"R_0043095","PD_088",11
"R_0008582","PD_118",11
"R_0026211","PD_087",7
"R_0029287","PD_174",10
"R_0042253","PD_173",9
"R_0019234","PD_088",2
"R_0015434","PD_216",1
"R_0001916","PD_197",6
"R_0006908","PD_091",7
"R_0018473","PD_184",5
"R_0012953","PD_087",6
"R_0035041","PD_201",11
"R_0022221","PD_109",2
"R_0037139","PD_224",11
"R_0003365","PD_135",8
"R_0018212","PD_200",3
"R_0030942","PD_201",6
"R_0002633","PD_093",1
"R_0024524","PD_224",3
"R_0043426","PD_114",5
"R_0021376","PD_087",9
"R_0025123","PD_124",4
"R_0017433","PD_261",9
"R_0029590","PD_087",3
"R_0003663","PD_124",5
"R_0035537","PD_090",10
"R_0007771","PD_261",11
"R_0029940","PD_002",1
"R_0022364","PD_087",10
"R_0016532","PD_258",8
"R_0026535","PD_087",8
"R_0013528","PD_114",9
"R_0022559","PD_183",2
"R_0010543","PD_216",1
"R_0016106","PD_087",8
"R_0010656","PD_215",3
"R_0029941","PD_003",3
"R_0033286","PD_117",10
"R_0042188","PD_173",1
"R_0019985","PD_091",3
"R_0004388","PD_002",6
"R_0012169","PD_184",7
"R_0033440","PD_115",10
"R_0033012","PD_078",3
"R_0003805","PD_125",8
"R_0002881","PD_117",11
"R_0033053","PD_115",1
"R_0010337","PD_077",6
"R_0014296","PD_201",5
"R_0010579","PD_255",6
"R_0001812","PD_216",1
"R_0002850","PD_215",9
"R_0020379","PD_003",3
"R_0014319","PD_225",8
"R_0005031","PD_259",10
"R_0020883","PD_084",10
"R_0004789","PD_112",5
"R_0005892","PD_094",11
"R_0028503","PD_077",6
"R_0038255","PD_268",1
"R_0016818","PD_225",3
"R_0017489","PD_197",8
"R_0028466","PD_003",11
"R_0011161","PD_115",1
"R_0016367","PD_200",2
"R_0031005","PD_216",3
"R_0000276","PD_269",10
"R_0019724","PD_269",2
"R_0004682","PD_088",6
"R_0030406","PD_111",10
"R_0037692","PD_198",4
"R_0012533","PD_108",5
"R_0043432","PD_259",1
"R_0002469","PD_173",8
"R_0015573","PD_114",8
"R_0031631","PD_186",1
"R_0020489","PD_002",10
"R_0015284","PD_108",1
"R_0011852","PD_261",5
"R_0039893","PD_077",5
"R_0011202","PD_201",1
"R_0006264","PD_135",10
"R_0034118","PD_198",9
"R_0024754","PD_085",9
"R_0031918","PD_259",8
"R_0022708","PD_090",4
"R_0030400","PD_201",3
"R_0013535","PD_224",9
"R_0028853","PD_259",11
"R_0040854","PD_183",4
"R_0020461","PD_183",10
"R_0007409","PD_094",1
"R_0010088","PD_173",1
"R_0024628","PD_111",10
"R_0013268","PD_114",1
"R_0035740","PD_114",8
"R_0004476","PD_200",2
"R_0040519","PD_078",9
"R_0003263","PD_259",11
"R_0040785","PD_077",5
"R_0004775","PD_187",10
"R_0039960","PD_077",3
"R_0027077","PD_125",1
"R_0032837","PD_225",10
"R_0026623","PD_090",3
"R_0010851","PD_255",11
"R_0022252","PD_115",5
"R_0034809","PD_201",1
"R_0037401","PD_217",1
"R_0000143","PD_217",8
"R_0000362","PD_217",1
"R_0004061","PD_135",6
"R_0034043","PD_174",1
"R_0018349","PD_200",3
"R_0000825","PD_186",1
"R_0041251","PD_197",7
"R_0034381","PD_255",3
"R_0026720","PD_108",1
"R_0008291","PD_224",10
"R_0013394","PD_261",10
"R_0000946","PD_187",6
"R_0031633","PD_173",1
"R_0045121","PD_184",1
"R_0033834","PD_200",5
"R_0009807","PD_215",1
"R_0043630","PD_258",11
"R_0015904","PD_184",10
"R_0001429","PD_091",1
"R_0005356","PD_108",7
"R_0005374","PD_109",4
"R_0024466","PD_269",7
"R_0006922","PD_109",1
"R_0015170","PD_108",11
"R_0021860","PD_269",4
"R_0018166","PD_268",5
"R_0000752","PD_187",9
"R_0008383","PD_091",11
"R_0014312","PD_003",9
"R_0005950","PD_085",2
"R_0003289","PD_125",9
"R_0013564","PD_078",1
"R_0027220","PD_091",5
"R_0039511","PD_224",3
"R_0027507","PD_262",10
"R_0019386","PD_118",5
"R_0010437","PD_259",3
"R_0039923","PD_135",10
"R_0008971","PD_262",2
"R_0004811","PD_135",2
"R_0035835","PD_256",6
"R_0032385","PD_115",7
"R_0007458","PD_088",3
"R_0025495","PD_091",7
"R_0024252","PD_261",9
"R_0021779","PD_109",1
"R_0027446","PD_114",5
"R_0027668","PD_124",1
"R_0005307","PD_256",1
"R_0018569","PD_111",11
"R_0042749","PD_118",10
"R_0044737","PD_124",6
"R_0013375","PD_087",10
"R_0018508","PD_256",1
"R_0017827","PD_255",6
"R_0009332","PD_115",1
"R_0043741","PD_077",9
"R_0016611","PD_186",8
"R_0029878","PD_259",1
"R_0021222","PD_269",2
"R_0008429","PD_078",6
"R_0040703","PD_124",1
"R_0037111","PD_135",1
"R_0014182","PD_225",1
"R_0028770","PD_125",10
"R_0005886","PD_218",8
"R_0017015","PD_125",6
"R_0036929","PD_224",5
"R_0007840","PD_261",11
"R_0012028","PD_084",10
"R_0023589","PD_186",1
"R_0037673","PD_225",9
"R_0027257","PD_003",1
"R_0008142","PD_184",3
"R_0023249","PD_183",6
"R_0022631","PD_186",6
"R_0013110","PD_109",8
"R_0031254","PD_217",10
"R_0021908","PD_114",9
"R_0019763","PD_258",5
"R_0041442","PD_187",2
"R_0039740","PD_269",2
"R_0002595","PD_184",6
"R_0030389","PD_111",1
"R_0029473","PD_094",7
"R_0017480","PD_112",1
"R_0001350","PD_217",9
"R_0042374","PD_087",9
"R_0042275","PD_262",5
"R_0029533","PD_217",4
"R_0009566","PD_125",7
"R_0030268","PD_084",11
"R_0000481","PD_261",1
"R_0013743","PD_109",2
"R_0039095","PD_217",8
"R_0025593","PD_108",7
"R_0003634","PD_115",6
"R_0022394","PD_109",5
"R_0028743","PD_186",1
"R_0011128","PD_135",1
"R_0035119","PD_093",11
"R_0021520","PD_094",11
"R_0002700","PD_256",7
"R_0032905","PD_217",3
"R_0019965","PD_259",10
"R_0013271","PD_003",11
"R_0027804","PD_258",10
"R_0043070","PD_256",10
"R_0036480","PD_118",1
"R_0004786","PD_201",1
"R_0004403","PD_216",10
