"order_id","order_date","store_id"
"R_0036935",2016-01-23,"TW_10171"
"R_0005245",2016-04-30,"TW_10050"
"R_0002227",2016-01-02,"TW_10147"
"R_0023520",2016-08-13,"TW_10116"
"R_0023168",2016-08-13,"TW_10150"
"R_0029073",2016-04-30,"TW_10120"
"R_0023112",2016-07-16,"TW_10124"
"R_0039715",2016-06-18,"TW_10117"
"R_0021624",2016-04-02,"TW_10036"
"R_0022807",2016-06-11,"TW_10168"
"R_0008417",2016-04-30,"TW_10138"
"R_0030371",2016-08-06,"TW_10071"
"R_0005912",2016-01-30,"TW_10114"
"R_0044832",2016-02-13,"TW_10166"
"R_0042806",2016-03-26,"TW_10129"
"R_0002339",2016-06-25,"TW_10163"
"R_0003781",2016-01-09,"TW_10153"
"R_0009443",2016-08-13,"TW_10063"
"R_0023559",2016-02-06,"TW_10072"
"R_0039392",2016-08-13,"TW_10100"
"R_0021319",2016-01-23,"TW_10055"
"R_0024780",2016-09-24,"TW_10083"
"R_0023151",2016-02-13,"TW_10088"
"R_0025435",2016-08-27,"TW_10136"
"R_0030928",2016-01-16,"TW_10109"
"R_0041233",2016-05-14,"TW_10153"
"R_0017092",2016-02-20,"TW_10064"
"R_0001187",2016-05-21,"TW_10014"
"R_0001862",2016-02-06,"TW_10112"
"R_0040985",2016-08-27,"TW_10125"
"R_0038658",2016-07-02,"TW_10072"
"R_0026913",2016-02-20,"TW_10028"
"R_0018495",2016-03-05,"TW_10064"
"R_0036366",2016-07-09,"TW_10105"
"R_0031491",2016-03-12,"TW_10173"
"R_0031747",2016-04-23,"TW_10018"
"R_0011482",2016-08-27,"TW_10042"
"R_0042641",2016-07-30,"TW_10148"
"R_0023533",2016-02-27,"TW_10132"
"R_0023180",2016-04-30,"TW_10082"
"R_0019907",2016-04-02,"TW_10150"
"R_0031703",2016-02-20,"TW_10059"
"R_0027539",2016-02-06,"TW_10033"
"R_0013097",2016-06-11,"TW_10106"
"R_0035930",2016-04-09,"TW_10113"
"R_0042631",2016-03-19,"TW_10076"
"R_0030233",2016-04-02,"TW_10017"
"R_0013090",2016-02-20,"TW_10051"
"R_0012338",2016-01-23,"TW_10113"
"R_0028731",2016-04-23,"TW_10125"
"R_0001361",2016-06-25,"TW_10161"
"R_0001177",2016-02-27,"TW_10039"
"R_0005929",2016-06-18,"TW_10135"
"R_0027381",2016-06-04,"TW_10001"
"R_0023263",2016-07-23,"TW_10011"
"R_0042692",2016-09-24,"TW_10046"
"R_0013907",2016-07-16,"TW_10068"
"R_0017073",2016-07-16,"TW_10042"
"R_0011215",2016-03-12,"TW_10163"
"R_0042595",2016-04-23,"TW_10106"
"R_0044297",2016-04-23,"TW_10046"
"R_0004363",2016-01-16,"TW_10060"
"R_0041674",2016-01-30,"TW_10102"
"R_0002034",2016-02-06,"TW_10141"
"R_0015308",2016-04-16,"TW_10096"
"R_0038696",2016-05-21,"TW_10038"
"R_0038903",2016-06-25,"TW_10052"
"R_0035004",2016-07-23,"TW_10090"
"R_0020206",2016-01-30,"TW_10025"
"R_0014124",2016-09-03,"TW_10082"
"R_0018484",2016-09-24,"TW_10173"
"R_0029058",2016-01-16,"TW_10167"
"R_0007944",2016-07-09,"TW_10100"
"R_0021747",2016-04-30,"TW_10139"
"R_0019735",2016-04-09,"TW_10092"
"R_0003166",2016-02-20,"TW_10110"
"R_0035573",2016-06-11,"TW_10006"
"R_0043199",2016-05-28,"TW_10090"
"R_0019526",2016-02-20,"TW_10165"
"R_0003743",2016-06-18,"TW_10123"
"R_0020457",2016-03-19,"TW_10112"
"R_0029904",2016-07-23,"TW_10069"
"R_0027046",2016-05-28,"TW_10152"
"R_0038734",2016-08-27,"TW_10176"
"R_0006694",2016-04-30,"TW_10040"
"R_0043355",2016-06-18,"TW_10045"
"R_0036155",2016-07-09,"TW_10044"
"R_0032367",2016-02-13,"TW_10154"
"R_0010286",2016-08-20,"TW_10119"
"R_0013188",2016-07-23,"TW_10062"
"R_0026897",2016-05-28,"TW_10070"
"R_0027461",2016-02-06,"TW_10035"
"R_0036629",2016-02-13,"TW_10070"
"R_0041918",2016-01-30,"TW_10165"
"R_0038203",2016-04-23,"TW_10082"
"R_0030115",2016-04-09,"TW_10078"
"R_0001289",2016-03-26,"TW_10066"
"R_0005218",2016-04-02,"TW_10088"
"R_0040773",2016-02-20,"TW_10024"
"R_0043481",2016-08-13,"TW_10120"
"R_0030171",2016-01-09,"TW_10013"
"R_0012701",2016-04-09,"TW_10085"
"R_0024063",2016-06-25,"TW_10144"
"R_0011571",2016-07-09,"TW_10117"
"R_0043233",2016-09-24,"TW_10037"
"R_0034342",2016-06-18,"TW_10129"
"R_0038482",2016-04-30,"TW_10146"
"R_0018129",2016-07-16,"TW_10022"
"R_0000520",2016-08-20,"TW_10014"
"R_0017342",2016-06-18,"TW_10024"
"R_0010179",2016-04-23,"TW_10135"
"R_0032706",2016-07-23,"TW_10147"
"R_0007873",2016-02-06,"TW_10027"
"R_0009547",2016-07-02,"TW_10051"
"R_0034033",2016-09-24,"TW_10133"
"R_0045000",2016-03-26,"TW_10136"
"R_0018656",2016-05-14,"TW_10052"
"R_0002509",2016-09-10,"TW_10038"
"R_0010807",2016-07-16,"TW_10173"
"R_0019349",2016-04-09,"TW_10158"
"R_0040006",2016-07-30,"TW_10034"
"R_0019878",2016-01-09,"TW_10035"
"R_0011795",2016-02-13,"TW_10021"
"R_0038446",2016-04-09,"TW_10146"
"R_0007527",2016-02-06,"TW_10014"
"R_0032578",2016-06-25,"TW_10117"
"R_0029335",2016-07-09,"TW_10131"
"R_0024847",2016-01-23,"TW_10006"
"R_0001336",2016-07-09,"TW_10133"
"R_0034910",2016-01-02,"TW_10044"
"R_0015580",2016-09-24,"TW_10065"
"R_0020173",2016-08-13,"TW_10150"
"R_0012070",2016-01-09,"TW_10113"
"R_0023921",2016-05-07,"TW_10163"
"R_0032397",2016-07-09,"TW_10001"
"R_0000263",2016-01-23,"TW_10100"
"R_0011030",2016-09-24,"TW_10053"
"R_0019729",2016-05-28,"TW_10169"
"R_0003804",2016-02-06,"TW_10136"
"R_0032861",2016-06-04,"TW_10059"
"R_0040636",2016-03-26,"TW_10085"
"R_0007828",2016-02-27,"TW_10020"
"R_0029931",2016-02-27,"TW_10172"
"R_0031833",2016-06-18,"TW_10028"
"R_0042274",2016-01-23,"TW_10148"
"R_0009209",2016-07-02,"TW_10037"
"R_0002613",2016-04-16,"TW_10030"
"R_0028179",2016-06-18,"TW_10124"
"R_0012012",2016-04-02,"TW_10058"
"R_0002954",2016-07-23,"TW_10092"
"R_0012564",2016-03-19,"TW_10035"
"R_0015086",2016-04-02,"TW_10130"
"R_0007919",2016-01-23,"TW_10110"
"R_0029334",2016-02-27,"TW_10003"
"R_0027793",2016-04-23,"TW_10144"
"R_0026850",2016-03-05,"TW_10175"
"R_0020812",2016-06-04,"TW_10050"
"R_0001455",2016-08-27,"TW_10004"
"R_0017651",2016-01-16,"TW_10136"
"R_0037868",2016-01-23,"TW_10157"
"R_0006986",2016-05-14,"TW_10088"
"R_0011339",2016-09-17,"TW_10069"
"R_0007786",2016-02-20,"TW_10156"
"R_0011395",2016-08-06,"TW_10153"
"R_0000142",2016-01-09,"TW_10091"
"R_0035205",2016-07-30,"TW_10101"
"R_0017784",2016-06-04,"TW_10168"
"R_0011283",2016-06-04,"TW_10003"
"R_0008310",2016-02-06,"TW_10143"
"R_0002007",2016-02-20,"TW_10010"
"R_0021154",2016-07-09,"TW_10023"
"R_0039619",2016-05-28,"TW_10122"
"R_0000771",2016-01-02,"TW_10021"
"R_0004689",2016-07-30,"TW_10039"
"R_0021559",2016-04-23,"TW_10105"
"R_0020776",2016-01-16,"TW_10085"
"R_0034635",2016-05-07,"TW_10043"
"R_0045011",2016-03-12,"TW_10007"
"R_0022251",2016-02-27,"TW_10024"
"R_0024789",2016-07-02,"TW_10132"
"R_0016315",2016-09-03,"TW_10078"
"R_0024224",2016-02-13,"TW_10001"
"R_0024082",2016-04-09,"TW_10087"
"R_0014890",2016-08-06,"TW_10169"
"R_0028997",2016-08-27,"TW_10063"
"R_0032687",2016-01-30,"TW_10095"
"R_0032188",2016-02-06,"TW_10151"
"R_0041855",2016-01-02,"TW_10119"
"R_0029622",2016-06-18,"TW_10027"
"R_0033948",2016-06-04,"TW_10035"
"R_0010890",2016-05-14,"TW_10021"
"R_0003853",2016-01-23,"TW_10151"
"R_0018146",2016-07-02,"TW_10013"
"R_0008060",2016-05-07,"TW_10103"
"R_0042327",2016-05-21,"TW_10116"
"R_0010677",2016-09-10,"TW_10136"
"R_0014873",2016-04-16,"TW_10005"
"R_0012080",2016-02-27,"TW_10149"
"R_0015050",2016-02-13,"TW_10017"
"R_0018854",2016-07-16,"TW_10077"
"R_0024830",2016-09-10,"TW_10055"
"R_0021864",2016-04-30,"TW_10109"
"R_0028158",2016-08-06,"TW_10066"
"R_0017818",2016-03-26,"TW_10060"
"R_0004575",2016-08-13,"TW_10114"
"R_0010750",2016-04-23,"TW_10073"
"R_0001027",2016-03-12,"TW_10086"
"R_0006390",2016-05-14,"TW_10016"
"R_0005601",2016-04-30,"TW_10084"
"R_0003055",2016-06-25,"TW_10069"
"R_0034584",2016-06-18,"TW_10150"
"R_0030284",2016-06-18,"TW_10008"
"R_0010954",2016-03-26,"TW_10105"
"R_0036874",2016-03-12,"TW_10019"
"R_0015322",2016-05-21,"TW_10115"
"R_0040982",2016-04-30,"TW_10123"
"R_0005689",2016-01-16,"TW_10058"
"R_0001207",2016-01-30,"TW_10074"
"R_0043616",2016-05-07,"TW_10126"
"R_0034370",2016-07-23,"TW_10059"
"R_0028814",2016-07-30,"TW_10127"
"R_0031133",2016-05-14,"TW_10060"
"R_0020507",2016-02-06,"TW_10161"
"R_0005403",2016-09-24,"TW_10039"
"R_0025847",2016-04-30,"TW_10034"
"R_0013571",2016-04-30,"TW_10027"
"R_0010577",2016-04-23,"TW_10152"
"R_0020285",2016-06-11,"TW_10008"
"R_0002806",2016-01-09,"TW_10090"
"R_0036918",2016-04-16,"TW_10014"
"R_0017452",2016-07-23,"TW_10129"
"R_0037516",2016-02-20,"TW_10006"
"R_0001784",2016-04-09,"TW_10103"
"R_0032240",2016-08-20,"TW_10059"
"R_0003877",2016-06-04,"TW_10100"
"R_0024400",2016-08-13,"TW_10118"
"R_0037207",2016-08-06,"TW_10039"
"R_0019387",2016-06-25,"TW_10021"
"R_0019169",2016-02-27,"TW_10088"
"R_0004873",2016-09-03,"TW_10066"
"R_0006713",2016-06-04,"TW_10131"
"R_0004237",2016-05-28,"TW_10032"
"R_0008606",2016-09-17,"TW_10105"
"R_0007552",2016-08-06,"TW_10052"
"R_0041737",2016-04-30,"TW_10096"
"R_0031574",2016-04-09,"TW_10054"
"R_0014535",2016-06-11,"TW_10149"
"R_0035232",2016-07-23,"TW_10030"
"R_0010428",2016-05-21,"TW_10103"
"R_0022683",2016-07-02,"TW_10040"
"R_0003167",2016-08-27,"TW_10032"
"R_0007547",2016-05-07,"TW_10172"
"R_0029316",2016-06-18,"TW_10029"
"R_0038445",2016-04-23,"TW_10083"
"R_0000262",2016-09-17,"TW_10072"
"R_0035726",2016-08-20,"TW_10165"
"R_0014825",2016-03-19,"TW_10101"
"R_0022862",2016-05-21,"TW_10076"
"R_0006824",2016-06-18,"TW_10121"
"R_0024719",2016-07-16,"TW_10170"
"R_0033246",2016-01-16,"TW_10062"
"R_0024168",2016-08-13,"TW_10003"
"R_0006698",2016-08-27,"TW_10167"
"R_0028801",2016-07-02,"TW_10055"
"R_0006901",2016-08-27,"TW_10129"
"R_0044845",2016-03-26,"TW_10171"
"R_0005020",2016-01-02,"TW_10081"
"R_0031531",2016-01-30,"TW_10093"
"R_0024221",2016-07-16,"TW_10107"
"R_0014248",2016-09-17,"TW_10097"
"R_0035257",2016-07-23,"TW_10087"
"R_0005105",2016-02-27,"TW_10154"
"R_0032204",2016-01-02,"TW_10037"
"R_0013009",2016-05-28,"TW_10011"
"R_0007195",2016-08-13,"TW_10029"
"R_0034973",2016-03-12,"TW_10063"
"R_0029011",2016-03-19,"TW_10079"
"R_0025411",2016-01-09,"TW_10050"
"R_0044158",2016-08-20,"TW_10029"
"R_0003696",2016-07-09,"TW_10120"
"R_0028469",2016-01-16,"TW_10134"
"R_0003839",2016-09-03,"TW_10076"
"R_0003869",2016-08-06,"TW_10022"
"R_0006494",2016-01-16,"TW_10128"
"R_0019953",2016-04-09,"TW_10017"
"R_0009181",2016-06-18,"TW_10118"
"R_0042749",2016-01-09,"TW_10044"
"R_0015843",2016-07-02,"TW_10129"
"R_0032966",2016-01-16,"TW_10050"
"R_0035145",2016-01-09,"TW_10035"
"R_0004479",2016-04-30,"TW_10100"
"R_0005740",2016-07-23,"TW_10114"
"R_0021865",2016-02-20,"TW_10016"
"R_0008349",2016-08-20,"TW_10160"
"R_0003187",2016-05-28,"TW_10101"
"R_0026108",2016-03-26,"TW_10085"
"R_0030151",2016-08-06,"TW_10019"
"R_0016359",2016-02-06,"TW_10146"
"R_0040086",2016-03-12,"TW_10123"
"R_0029802",2016-07-23,"TW_10021"
"R_0043614",2016-04-30,"TW_10043"
"R_0020332",2016-06-25,"TW_10015"
"R_0003269",2016-06-11,"TW_10129"
"R_0003179",2016-02-13,"TW_10155"
"R_0015468",2016-03-05,"TW_10028"
"R_0040809",2016-03-26,"TW_10012"
"R_0034813",2016-07-09,"TW_10115"
"R_0033212",2016-05-21,"TW_10171"
"R_0027998",2016-05-14,"TW_10120"
"R_0027198",2016-04-30,"TW_10157"
"R_0043490",2016-09-24,"TW_10078"
"R_0041635",2016-01-30,"TW_10143"
"R_0038536",2016-04-23,"TW_10087"
"R_0025235",2016-06-25,"TW_10111"
"R_0009891",2016-06-04,"TW_10147"
"R_0022811",2016-02-06,"TW_10063"
"R_0001908",2016-07-09,"TW_10140"
"R_0015945",2016-09-03,"TW_10170"
"R_0004748",2016-03-19,"TW_10045"
"R_0008539",2016-06-04,"TW_10041"
"R_0030415",2016-05-28,"TW_10109"
"R_0011066",2016-07-02,"TW_10074"
"R_0029379",2016-07-16,"TW_10078"
"R_0028249",2016-04-30,"TW_10013"
"R_0036781",2016-06-04,"TW_10143"
"R_0018293",2016-04-09,"TW_10106"
"R_0010852",2016-04-09,"TW_10143"
"R_0028623",2016-06-18,"TW_10062"
"R_0024711",2016-06-18,"TW_10137"
"R_0012010",2016-08-20,"TW_10175"
"R_0040156",2016-07-30,"TW_10055"
"R_0024633",2016-04-23,"TW_10004"
"R_0005406",2016-03-26,"TW_10057"
"R_0017306",2016-04-02,"TW_10087"
"R_0008844",2016-07-02,"TW_10088"
"R_0009949",2016-09-17,"TW_10069"
"R_0016606",2016-03-12,"TW_10128"
"R_0025143",2016-01-23,"TW_10019"
"R_0017311",2016-08-20,"TW_10091"
"R_0006863",2016-03-26,"TW_10153"
"R_0008249",2016-06-04,"TW_10020"
"R_0033036",2016-01-16,"TW_10016"
"R_0019726",2016-07-30,"TW_10148"
"R_0023796",2016-07-23,"TW_10027"
"R_0036669",2016-07-30,"TW_10058"
"R_0025813",2016-02-27,"TW_10134"
"R_0036439",2016-08-06,"TW_10114"
"R_0032238",2016-05-07,"TW_10071"
"R_0031385",2016-08-27,"TW_10130"
"R_0039398",2016-05-07,"TW_10175"
"R_0031721",2016-04-23,"TW_10011"
"R_0008390",2016-05-21,"TW_10002"
"R_0027804",2016-05-14,"TW_10059"
"R_0034843",2016-03-26,"TW_10120"
"R_0025842",2016-03-26,"TW_10147"
"R_0000363",2016-08-27,"TW_10031"
"R_0034501",2016-05-07,"TW_10129"
"R_0015213",2016-06-04,"TW_10120"
"R_0011991",2016-03-05,"TW_10093"
"R_0005482",2016-04-02,"TW_10056"
"R_0006508",2016-08-06,"TW_10110"
"R_0023216",2016-08-06,"TW_10023"
"R_0014007",2016-04-16,"TW_10121"
"R_0017760",2016-04-16,"TW_10080"
"R_0027474",2016-01-02,"TW_10125"
"R_0029350",2016-06-18,"TW_10139"
"R_0003196",2016-02-20,"TW_10037"
"R_0029862",2016-05-21,"TW_10105"
"R_0021357",2016-05-14,"TW_10091"
"R_0027544",2016-01-23,"TW_10007"
"R_0000804",2016-04-16,"TW_10078"
"R_0022781",2016-04-30,"TW_10155"
"R_0019562",2016-06-25,"TW_10068"
"R_0000134",2016-02-06,"TW_10120"
"R_0038324",2016-07-09,"TW_10116"
"R_0029196",2016-04-09,"TW_10073"
"R_0023746",2016-09-24,"TW_10045"
"R_0027061",2016-09-03,"TW_10165"
"R_0010370",2016-01-02,"TW_10167"
"R_0038333",2016-01-02,"TW_10030"
"R_0022866",2016-01-02,"TW_10021"
"R_0033978",2016-07-09,"TW_10151"
"R_0022630",2016-02-27,"TW_10144"
"R_0001210",2016-02-13,"TW_10163"
"R_0014482",2016-07-23,"TW_10106"
"R_0001927",2016-07-09,"TW_10146"
"R_0029313",2016-05-28,"TW_10116"
"R_0010306",2016-04-23,"TW_10048"
"R_0038852",2016-06-04,"TW_10022"
"R_0007390",2016-01-09,"TW_10063"
"R_0027072",2016-07-30,"TW_10029"
"R_0030339",2016-09-03,"TW_10075"
"R_0014055",2016-05-07,"TW_10111"
"R_0043474",2016-05-14,"TW_10058"
"R_0019695",2016-09-03,"TW_10160"
"R_0030224",2016-06-11,"TW_10009"
"R_0031571",2016-04-02,"TW_10119"
"R_0035439",2016-01-09,"TW_10048"
"R_0041207",2016-07-23,"TW_10009"
"R_0013752",2016-02-27,"TW_10075"
"R_0004405",2016-07-30,"TW_10105"
"R_0005364",2016-02-06,"TW_10069"
"R_0000856",2016-04-30,"TW_10172"
"R_0018798",2016-07-30,"TW_10094"
"R_0015881",2016-07-02,"TW_10008"
"R_0010756",2016-03-05,"TW_10078"
"R_0025485",2016-09-10,"TW_10026"
"R_0021201",2016-04-16,"TW_10038"
"R_0019635",2016-06-04,"TW_10101"
"R_0025297",2016-04-23,"TW_10087"
"R_0021233",2016-05-14,"TW_10062"
"R_0021195",2016-04-23,"TW_10173"
"R_0008785",2016-09-17,"TW_10034"
"R_0010570",2016-04-23,"TW_10022"
"R_0037458",2016-07-02,"TW_10084"
"R_0042460",2016-05-21,"TW_10150"
"R_0033470",2016-05-14,"TW_10166"
"R_0028633",2016-01-16,"TW_10042"
"R_0000872",2016-03-19,"TW_10027"
"R_0024661",2016-04-16,"TW_10136"
"R_0009284",2016-07-16,"TW_10056"
"R_0044068",2016-03-12,"TW_10156"
"R_0005107",2016-03-19,"TW_10155"
"R_0013326",2016-07-02,"TW_10101"
"R_0013333",2016-02-20,"TW_10137"
"R_0040713",2016-03-05,"TW_10095"
"R_0040497",2016-02-06,"TW_10170"
"R_0024306",2016-06-25,"TW_10108"
"R_0025548",2016-01-23,"TW_10141"
"R_0044075",2016-07-09,"TW_10033"
"R_0022562",2016-02-13,"TW_10093"
"R_0016486",2016-06-04,"TW_10079"
"R_0032305",2016-05-21,"TW_10009"
"R_0009531",2016-01-23,"TW_10036"
"R_0030398",2016-08-06,"TW_10176"
"R_0028656",2016-03-05,"TW_10039"
"R_0026627",2016-05-21,"TW_10018"
"R_0018331",2016-06-18,"TW_10148"
"R_0004925",2016-05-28,"TW_10092"
"R_0022232",2016-02-27,"TW_10146"
"R_0030910",2016-08-27,"TW_10144"
"R_0043667",2016-09-10,"TW_10039"
"R_0015544",2016-01-16,"TW_10027"
"R_0023433",2016-06-04,"TW_10130"
"R_0040431",2016-07-16,"TW_10141"
"R_0003112",2016-02-27,"TW_10158"
"R_0005982",2016-09-24,"TW_10165"
"R_0043739",2016-04-16,"TW_10068"
"R_0029008",2016-03-12,"TW_10063"
"R_0018906",2016-07-23,"TW_10015"
"R_0028009",2016-01-02,"TW_10165"
"R_0001760",2016-01-16,"TW_10019"
"R_0019586",2016-07-16,"TW_10016"
"R_0027999",2016-03-26,"TW_10079"
"R_0041922",2016-03-19,"TW_10022"
"R_0009707",2016-07-09,"TW_10008"
"R_0016322",2016-05-21,"TW_10071"
"R_0018578",2016-05-28,"TW_10029"
"R_0038810",2016-07-09,"TW_10109"
"R_0015054",2016-03-26,"TW_10027"
"R_0012151",2016-04-02,"TW_10111"
"R_0033785",2016-06-04,"TW_10089"
"R_0032423",2016-07-09,"TW_10114"
"R_0026968",2016-09-24,"TW_10152"
"R_0044780",2016-07-30,"TW_10070"
"R_0030440",2016-04-09,"TW_10147"
"R_0019016",2016-04-02,"TW_10156"
"R_0022051",2016-04-30,"TW_10171"
"R_0042457",2016-01-16,"TW_10097"
"R_0022575",2016-01-09,"TW_10093"
"R_0015287",2016-08-06,"TW_10152"
"R_0030409",2016-04-30,"TW_10045"
"R_0016249",2016-03-05,"TW_10133"
"R_0029312",2016-04-16,"TW_10088"
"R_0026026",2016-01-16,"TW_10169"
"R_0031834",2016-02-06,"TW_10014"
"R_0023844",2016-04-02,"TW_10014"
"R_0003798",2016-06-25,"TW_10098"
"R_0009598",2016-09-17,"TW_10171"
"R_0006428",2016-04-02,"TW_10161"
"R_0039743",2016-08-27,"TW_10002"
"R_0002207",2016-01-02,"TW_10127"
"R_0021652",2016-02-27,"TW_10144"
"R_0028693",2016-05-07,"TW_10059"
"R_0015575",2016-09-17,"TW_10082"
"R_0033245",2016-07-23,"TW_10058"
"R_0042073",2016-05-28,"TW_10071"
"R_0028062",2016-05-14,"TW_10045"
"R_0043142",2016-08-13,"TW_10131"
"R_0029919",2016-08-27,"TW_10175"
"R_0029063",2016-09-10,"TW_10166"
"R_0027890",2016-03-26,"TW_10064"
"R_0039206",2016-01-16,"TW_10094"
"R_0007270",2016-01-02,"TW_10024"
"R_0013031",2016-08-06,"TW_10006"
"R_0020363",2016-03-26,"TW_10068"
"R_0004515",2016-09-10,"TW_10004"
"R_0018662",2016-02-13,"TW_10010"
"R_0031894",2016-08-06,"TW_10080"
"R_0028390",2016-09-10,"TW_10151"
"R_0006389",2016-02-27,"TW_10098"
"R_0011415",2016-04-02,"TW_10098"
"R_0039300",2016-07-02,"TW_10082"
"R_0033008",2016-08-13,"TW_10147"
"R_0010317",2016-07-30,"TW_10062"
"R_0009651",2016-01-02,"TW_10016"
"R_0031184",2016-07-16,"TW_10074"
"R_0011379",2016-03-26,"TW_10066"
"R_0018433",2016-05-21,"TW_10057"
"R_0030303",2016-09-24,"TW_10006"
"R_0042456",2016-02-06,"TW_10112"
"R_0005076",2016-08-13,"TW_10115"
"R_0000735",2016-06-11,"TW_10149"
"R_0023855",2016-03-12,"TW_10071"
"R_0020591",2016-07-30,"TW_10025"
"R_0002028",2016-08-20,"TW_10009"
"R_0029018",2016-09-03,"TW_10139"
"R_0043249",2016-06-11,"TW_10129"
"R_0014270",2016-05-14,"TW_10002"
"R_0023362",2016-03-12,"TW_10051"
"R_0036509",2016-02-13,"TW_10117"
"R_0022324",2016-07-16,"TW_10159"
"R_0016854",2016-02-13,"TW_10094"
"R_0006880",2016-02-06,"TW_10026"
"R_0002533",2016-01-02,"TW_10125"
"R_0022160",2016-05-21,"TW_10138"
"R_0011051",2016-05-28,"TW_10128"
"R_0032339",2016-04-30,"TW_10154"
"R_0025178",2016-03-12,"TW_10085"
"R_0034372",2016-04-02,"TW_10066"
"R_0034291",2016-07-09,"TW_10133"
"R_0035626",2016-07-02,"TW_10091"
"R_0036658",2016-04-09,"TW_10142"
"R_0011464",2016-07-09,"TW_10099"
"R_0005793",2016-05-07,"TW_10005"
"R_0007029",2016-04-02,"TW_10146"
"R_0020475",2016-01-09,"TW_10005"
"R_0017398",2016-01-16,"TW_10161"
"R_0003540",2016-01-16,"TW_10105"
"R_0005118",2016-06-11,"TW_10055"
"R_0040357",2016-02-20,"TW_10074"
"R_0041588",2016-07-09,"TW_10063"
"R_0019140",2016-03-26,"TW_10020"
"R_0038583",2016-06-25,"TW_10169"
"R_0017646",2016-09-10,"TW_10170"
"R_0004709",2016-08-20,"TW_10124"
"R_0016954",2016-05-14,"TW_10113"
"R_0036600",2016-04-30,"TW_10050"
"R_0015714",2016-09-24,"TW_10170"
"R_0002256",2016-09-24,"TW_10046"
"R_0029863",2016-07-23,"TW_10080"
"R_0021577",2016-09-24,"TW_10108"
"R_0024023",2016-09-10,"TW_10009"
"R_0007842",2016-05-14,"TW_10169"
"R_0012686",2016-04-02,"TW_10040"
"R_0038422",2016-07-23,"TW_10054"
"R_0019768",2016-03-12,"TW_10171"
"R_0026551",2016-01-30,"TW_10117"
"R_0008073",2016-04-30,"TW_10164"
"R_0026151",2016-02-06,"TW_10054"
"R_0015831",2016-08-27,"TW_10028"
"R_0014614",2016-08-06,"TW_10097"
"R_0001966",2016-07-09,"TW_10026"
"R_0002342",2016-04-02,"TW_10017"
"R_0040477",2016-04-30,"TW_10105"
"R_0044178",2016-03-05,"TW_10006"
"R_0017678",2016-08-06,"TW_10013"
"R_0017536",2016-01-23,"TW_10128"
"R_0007532",2016-05-07,"TW_10076"
"R_0030447",2016-03-05,"TW_10081"
"R_0009725",2016-08-13,"TW_10036"
"R_0040335",2016-02-06,"TW_10158"
"R_0010517",2016-09-03,"TW_10153"
"R_0005430",2016-03-26,"TW_10137"
"R_0043512",2016-04-23,"TW_10136"
"R_0036685",2016-08-27,"TW_10091"
"R_0028284",2016-08-06,"TW_10078"
"R_0001486",2016-05-07,"TW_10018"
"R_0014353",2016-06-25,"TW_10092"
"R_0029228",2016-05-28,"TW_10151"
"R_0004492",2016-08-20,"TW_10128"
"R_0022815",2016-02-13,"TW_10137"
"R_0025764",2016-01-02,"TW_10053"
"R_0015911",2016-03-19,"TW_10032"
"R_0004185",2016-06-11,"TW_10032"
"R_0018428",2016-08-13,"TW_10143"
"R_0015841",2016-05-07,"TW_10152"
"R_0042179",2016-05-07,"TW_10127"
"R_0001589",2016-09-03,"TW_10096"
"R_0029165",2016-07-09,"TW_10060"
"R_0011188",2016-01-16,"TW_10109"
"R_0040128",2016-04-23,"TW_10152"
"R_0002580",2016-04-16,"TW_10014"
"R_0038317",2016-08-27,"TW_10031"
"R_0004043",2016-05-21,"TW_10055"
"R_0028036",2016-04-30,"TW_10068"
"R_0003163",2016-05-14,"TW_10035"
"R_0021251",2016-01-09,"TW_10098"
"R_0015930",2016-04-09,"TW_10159"
"R_0016700",2016-02-20,"TW_10128"
"R_0021026",2016-08-13,"TW_10076"
"R_0042564",2016-09-24,"TW_10148"
"R_0013621",2016-07-02,"TW_10032"
"R_0027567",2016-02-06,"TW_10116"
"R_0035429",2016-04-16,"TW_10120"
"R_0026538",2016-04-23,"TW_10153"
"R_0005323",2016-04-09,"TW_10019"
"R_0017935",2016-03-26,"TW_10105"
"R_0024459",2016-08-06,"TW_10080"
"R_0042060",2016-09-03,"TW_10044"
"R_0029318",2016-03-12,"TW_10014"
"R_0014576",2016-06-11,"TW_10076"
"R_0040836",2016-05-07,"TW_10018"
"R_0038404",2016-04-23,"TW_10139"
"R_0014023",2016-05-14,"TW_10135"
"R_0008596",2016-02-27,"TW_10082"
"R_0017989",2016-02-06,"TW_10021"
"R_0004666",2016-01-16,"TW_10128"
"R_0016186",2016-04-02,"TW_10120"
"R_0001430",2016-02-20,"TW_10124"
"R_0031161",2016-03-12,"TW_10044"
"R_0017738",2016-09-03,"TW_10155"
"R_0038142",2016-09-17,"TW_10056"
"R_0010695",2016-03-26,"TW_10059"
"R_0026668",2016-06-18,"TW_10111"
"R_0015926",2016-02-27,"TW_10147"
"R_0002787",2016-07-30,"TW_10151"
"R_0027389",2016-01-09,"TW_10106"
"R_0028812",2016-02-27,"TW_10059"
"R_0026722",2016-06-18,"TW_10087"
"R_0033564",2016-01-23,"TW_10121"
"R_0011674",2016-01-16,"TW_10123"
"R_0033269",2016-07-09,"TW_10035"
"R_0032024",2016-05-28,"TW_10090"
"R_0037434",2016-05-07,"TW_10176"
